,minimum,maximum
10FTHF5GLUtl,0.0,250.0
10FTHF5GLUtm,0.0,250.0
10FTHF6GLUtl,0.0,200.0
10FTHF6GLUtm,0.0,200.0
10FTHF7GLUtl,0.0,166.66666666666666
10FTHF7GLUtm,0.0,166.66666666666666
10FTHFtl,-250.0,0.0
10FTHFtm,-1000.0,1000.0
11DOCRTSLtm,0.0,4.678107371248
11DOCRTSLtr,-4.678107371247393,0.0
11DOCRTSTRNtm,0.0,4.678107371248188
11DOCRTSTRNtr,-4.696123189108903,0.0
13DAMPPOX,0.0,1.7532026096325808
1a_24_25VITD2Hm,0.0,0.0
1a_25VITD2Hm,0.0,0.0
1MNCAMti,0.0,503.2291719665184
1PPDCRp,0.0,0.04499999999995907
24_25DHVITD2t,0.0,0.0
24_25DHVITD2tm,0.0,0.0
24_25DHVITD3t,0.0,3.7933905391702183
24_25DHVITD3tm,0.0,3.7933905391715825
24_25VITD2Hm,0.0,0.0
24_25VITD3Hm,0.0,3.7933905391715825
24NPHte,0.0,0.0
25HVITD2t,0.0,0.0
25HVITD2tin_m,0.0,0.0
25HVITD3t,0.0,3.8179591307460896
25HVITD3tin_m,0.0,3.7933905391715825
25VITD2Hm,0.0,0.0
25VITD3Hm,0.0,3.7933905391715825
2AMACHYD,0.0,450.9292481506627
2AMACSULT,0.0,2.678089869518317
2AMADPTm,0.0,1000.0
2DR1PP,0.0,503.2291719665202
2HBO,-44.986745985213545,0.0
2HBt2,-1000.0,1000.0
2HCO3_NAt,-1000.0,1000.0
2MCITt,0.0,31.79993506333477
2OXOADOXm,0.0,1.0235392171101694
2OXOADPTm,-1000.0,1.0235392171101694
34DHOXPEGOX,0.0,1.3239885647021765
34DHOXPEGt,0.0,1.3239885647021765
34DHPHAMT,0.0,1.3239885647021765
34DHPHEt,-1000.0,0.0
34DHPLACOX,0.0,1000.0
34DHPLACOX_NADP_,-1000.0,1.3239885647021765
34DHXMANDACOX,0.0,1000.0
34DHXMANDACOX_NADP_,-1000.0,1.3239885647021765
34HPLFM,0.0,1.3239885647021765
34HPPOR,0.0,1.3239885647021765
35CGMPtn,0.0,251.61458598326237
3AIBTm,0.0,31.579131300152653
3AIBtmi,0.0,31.57913130014822
3DPHBH1,0.0,1.3239885647021765
3DPHBH2,0.0,1.3239885647021765
3DSPHR,0.028202558966685665,75.62034036660312
3HAO,0.0,0.9785392171102103
3HBCDm,0.0,4.3787196091216174e-13
3HBCOAHLm,0.0,0.43129247915097435
3HKYNAKGAT,0.0,1000.0
3HLYTCL,0.0,1.3239885647020628
3M4HDXPAC,0.0,1.3239885647020628
3MLDAt,0.0,0.7961241754121602
3MOBt2im,0.0,1000.0
3MOPt2im,0.0,1000.0
3MOX4HOXPGALDOX,0.0,1000.0
3MOX4HOXPGALDOX_NADP_,-1000.0,1.3239885647021765
3MOXTYROX,0.0,1.3239885647021765
3SALAASPm,-1000.0,0.0
3SALACBOXL,0.0,1.6780898695183168
3SALAOX,0.0,0.8390449347591584
3SALATAi,0.0,1.6780898695183168
3SALATAim,0.0,1.6780898695183168
3SPYRSP,0.0,1.6780898695183168
3SPYRSPm,0.0,1.6780898695183168
41R1H2MAE12BOOX,0.0,1.3239885647021765
41R2A1H12BOOX,0.0,1.3239885647021765
42A12BOOX,0.0,1.3239885647021765
4ABUTtm,-31.59519256484281,87.65089874584923
4HBZCOAFm,0.0,1.3239885647021765
4HBZFm,0.0,1.3239885647021765
4HDEBRISOQUINEte,0.0,0.0
